10889,21/06/1956,Cheong,Coors,F,32089
11535,20678,Aemilian,Ohori,F,32393
11815,23258,Akemi,Sommen,M,31750
11625,21834,Kokou,Hemaspaandra,F,32456
10946,20676,Shaz,Kabayashi,M,35157
10743,26/12/1963,Kiyomitsu,Peltason,M,31326
10348,20762,Mahendra,Picco,F,22/10/1995
11863,22712,Stella,Peng,M,16/12/1988
11743,20579,Clyde,Huttel,F,17/04/1996
10342,17/03/1960,Stella,Hiroyama,X,25/07/1987
11174,14/09/1952,Akhilish,Milicia,M,24/05/1996
11582,21/08/1961,Willard,Baar,M,33089
11475,25/04/1957,Dekang,Siegrist,F,35528
11466,23468,Naftali,Koshino,F,31476
10668,20/03/1959,Maren,Granlund,F,25/09/1989
11245,24/03/1960,Jaideep,Pews,F,25/11/1994
10205,20/05/1953,Mabhin,Leijenhorst,F,23/08/1993
11086,24/10/1958,Yishai,Dalphin,X,32205
11635,13/07/1964,Nalini,Mahnke,F,13/10/1989
11523,25/01/1953,Yuguang,Pezzoli,F,23/12/1992
10941,26/08/1960,Katsuyuki,Norsworthy,M,22/08/1993
11360,24/05/1953,Fen,Schach,M,32843
11247,21520,Ranga,Rebaine,M,34091
10938,21494,Shaowei,Iisaku,F,24/09/1985
10614,19670,Gila,Ozeri,F,32935
11746,22/05/1952,Koichi,Marrakchi,X,17/11/1988
10266,24/02/1958,Sukumar,Rassart,M,25/05/1990
10690,22806,Matt,Jumpertz,F,22/08/1989
11874,30/10/1956,Baoqiu,Motley,M,27/07/1995
11054,28/09/1960,Utpal,Krohn,M,18/07/1986
11981,23685,LiMin,Horswill,M,14/09/1990
11749,28/11/1957,Masamitsu,Penttonen,M,26/08/1985
11525,14/04/1958,Tadahiro,Huttel,M,32213
11432,15/01/1965,Yongmao,Zwicker,M,19/10/1987
11541,25/05/1957,Chinhyun,Coombs,F,32997
11426,21194,Shuky,Schwartzbauer,M,31815
11173,26/12/1957,Tooru,Warwick,M,32209
10545,23346,Hauke,dAstous,M,30/06/1990
11213,19/10/1955,Vugranam,Munoz,F,17/06/1998
11718,31/07/1956,Richard,Marshall,F,35377
10595,23662,Giri,Undy,M,24/11/1989
10423,20729,Dante,Cronin,F,35955
11558,20/06/1959,Sungwon,Hofting,M,18/09/1996
11915,16/08/1954,Miomir,Mawatari,M,29/08/1987
11571,21135,Jinpo,Takkinen,F,15/02/1986
10419,22/06/1964,Maria,Bauknecht,F,25/04/1992
11777,17/12/1962,Mayumi,Cooley,M,33219
11244,20/08/1959,Navin,Restivo,F,31265
11513,16/07/1954,Otmar,Mahnke,M,27/03/1986
11530,14/11/1956,Oscar,Jarecki,M,31326
11840,27/07/1962,Jayson,Hofman,M,21/12/1986
10057,30/05/1954,Ebbe,Callaway,F,15/01/1992
10778,13/03/1953,Selwyn,Merey,M,31509
11452,16/01/1953,Shigehito,Luby,F,26/08/1993
11942,22/08/1957,Uri,Scharstein,F,31202
11464,22/10/1962,Boutros,Simkin,M,30/05/1992
11485,27/06/1959,Nahid,Khalil,M,33338
11303,27/04/1957,Jaewoo,Usery,M,31543
10667,20217,Makato,Cusworth,F,25/06/1990
10407,20216,Ulf,Siepmann,M,33088
10187,26/05/1961,Tommaso,Narwekar,F,33244
11096,21/02/1962,Shugo,Zallocco,F,31758
10444,29/07/1956,Kazuhira,Rosis,M,31/03/1993
10605,21/05/1956,Moti,Wixon,F,29/04/1985
10075,22162,Gao,Dolinsky,F,19/03/1987
10702,25/11/1952,Bader,Szemeredi,M,23/07/1985
10775,20792,Xiaoheng,Sluis,M,32398
10749,21/08/1955,King,Brendel,M,26/09/1985
10740,19/04/1956,Suzette,Sadowski,M,15/08/1995
10928,22292,Udaiprakash,Schmezko,M,33423
10094,25/05/1957,Arumugam,Ossenbruggen,F,18/04/1987
11469,19005,Guttorm,Giaccio,M,23/05/1988
10724,20981,Aluzio,Narlikar,M,33339
11534,23/08/1960,Surveyors,Besancenot,M,19/11/1988
11309,28/05/1963,Caolyn,Ranai,M,24/01/1994
11537,29/06/1955,DAIDA,Pehl,M,31570
10103,26/11/1953,Akemi,Birch,M,31455
11240,20431,Kiam,Condotta,M,32458
11324,16/11/1953,Kauko,Billingsley,F,29/08/1985
10377,19/08/1954,Marl,Grospietsch,M,33059
11975,20548,Ger,Moehrke,M,24/03/1991
10658,21/11/1956,Junsik,Rijckaert,F,29/04/1994
10415,21165,Mark,Coorg,M,25/10/1993
10578,18/07/1958,Shigeaki,Shanbhogue,F,24/11/1989
10528,16/05/1963,Koichi,Lakshmanan,F,29/12/1991
11973,21460,Aamod,Erdmenger,F,13/04/1989
10008,19/02/1958,Saniya,Kalloufi,M,15/09/1994
11112,19852,Boaz,Mukaidono,M,20/08/1987
11401,20/12/1952,Huan,Merey,F,15/04/1995
11490,21102,Bedir,Osgood,M,28/04/1990
11932,28/05/1956,Tze,Zolotykh,M,28/12/1987
10833,19697,Krisda,Gecseg,F,32722
10867,19003,Billur,Gyorkos,M,31634
10294,20210,Rutger,Miara,M,35281
10080,20891,Premal,Baek,M,19/11/1985
10906,19147,Munehiro,Carrere,F,20/01/1994
11972,19734,Sibyl,Beausoleil,F,33064
11945,17/02/1952,Limsoon,Marakhovsky,F,22/07/1991
10514,23074,Tomofumi,McClure,M,29/04/1992
11068,20517,Honglan,Harnett,F,29/06/1989
11395,21643,Nectarios,Chleq,M,20/06/1987
11836,14/09/1952,Ortrud,Bakhtari,M,28/07/1989
11966,22/10/1960,Poornachandra,Rotem,F,20/01/1987
11591,22350,Kiyomitsu,Lindqvist,M,31594
11044,18/03/1959,Elvia,Cherinka,M,15/11/1990
10645,20823,Fumiyo,Esposito,M,32145
10216,16/07/1958,Amstein,Ghemri,M,30/10/1987
10215,19759,Xiaobin,Duclos,M,19/10/1987
11075,28/10/1954,Karsten,Belinskaya,F,29/10/1996
11593,23106,Eckart,Gunderson,M,32550
10502,21011,Yonghoan,Marshall,M,34062
11342,29/12/1959,Xudong,Butner,M,35856
11595,26/02/1953,Takanari,Kamber,M,23/01/1992
10015,19/08/1959,Guoxiang,Nooteboom,M,31815
10486,24/08/1952,Amstein,Kossowski,F,31999
11372,19458,Susanta,Vilarrasa,M,14/05/1993
10108,19179,Lunjin,Giveon,M,31453
11870,30/11/1962,Adas,Quittner,M,28/03/1988
10323,20/06/1958,Kankanahalli,Hinsberger,M,33395
11774,20035,Aron,Wroclawski,X,30/12/1997
11292,18/05/1953,Souichi,Sichman,F,32814
11170,19119,Minghong,Cannard,M,29/12/1989
11787,31/12/1956,Subhada,Garnick,M,25/08/1987
11282,31/01/1964,Josyula,Schaad,M,33544
10674,1961-03,Abdelaziz,Bisiani,M,1988-09
10128,15/02/1958,Babette,Lamba,F,32300
10200,31/12/1961,Vidya,Awdeh,M,16/10/1985
11508,20519,Ronnie,Ritcey,F,32481
11794,25/10/1964,Atreye,Ghandeharizadeh,M,31813
10028,26/11/1963,Domenick,Tempesti,M,22/10/1991
11312,24/11/1956,Shih,Terlouw,F,23/01/1994
10693,14/12/1953,Berhard,Daescu,F,31625
10991,22/05/1957,Munehiro,Aingworth,M,21/05/1993
10835,23/11/1952,Tomoyuki,Kermarrec,M,28/07/1985
11646,22/06/1953,Lobel,Rubsam,M,33914
11957,13/06/1958,Frederique,Radivojevic,F,33638
11428,19578,Remco,Reinhart,M,31/07/1994
11100,14/10/1955,Berna,Cochrane,M,13/10/1986
10491,23629,Garnik,Narahar|,X,17/01/1990
11710,20/12/1958,Rajmohan,Hatcliff,F,31541
11149,28/06/1964,Domenico,Imataki,M,26/08/1987
10283,19578,Kauko,Birjandi,M,25/05/1988
10170,21985,Kasturi,Jenevein,F,31444
10808,20402,Chenxi,Leijenhorst,M,31961
11659,21409,Tremaine,Pileggi,M,31/08/1988
11910,23/09/1961,Tamiya,Luders,F,33947
11695,21251,Gretta,Serra,M,26/04/1989
11504,16/06/1962,Saeed,Ananiadou,F,30/09/1990
10404,27/04/1955,Prodip,Rosti,F,28/08/1988
11781,29/11/1964,Tua,Pluym,M,14/11/1987
11118,19/12/1959,Sailaja,Gelosh,F,28/11/1988
10965,20369,Eckart,Braunschweig,M,29/07/1986
11921,19/10/1958,Yaghout,Benner,M,31505
11338,19794,Kwangsub,Hanratty,M,14/04/1987
11989,29/10/1953,Erzsebet,Peltason,M,32690
11394,23408,Masadi,Uhrik,M,20/12/1988
10892,13/12/1959,Kazunori,Vieth,M,33181
10438,25/12/1961,Evgueni,Srimani,F,19/01/1990
10488,17/10/1959,Mihalis,Heering,M,34583
11181,28/05/1952,Hausi,Cullers,M,33915
11608,17/04/1961,Jagoda,Jonsson,F,19/04/1987
11438,21797,Morris,Heping,M,17/11/1994
11217,19731,Kellie,Mawatari,M,22/09/1987
11356,31/12/1959,Hercules,Gerlach,M,26/10/1985
10895,21/03/1952,Vishwani,Petersohn,M,26/04/1986
11178,20791,Kellyn,Daescu,M,27/05/1985
10391,13/06/1956,Hongzue,Akaboshi,M,24/12/1989
11202,23387,Marek,Ranon,F,17/02/1985
10253,23722,Zsolt,Salinas,F,21/02/1985
11694,26/08/1962,Stamatina,Ozery,F,31/03/1989
10158,21189,Khedija,Mitsuhashi,M,29/01/1986
11000,22259,Alain,Bonifati,M,20/08/1988
10594,22/10/1960,Kiyokazu,Whitcomb,M,32177
10771,22194,Guiseppe,Kleiser,F,32731
11251,16/10/1955,Bezalel,Chinal,M,26/11/1985
11971,21042,Dhritiman,Cooke,M,32092
10468,28/08/1960,Yoshimitsu,Shobatake,M,28/05/1991
11335,20/11/1960,Bernd,Plump,M,33460
10424,17/08/1959,Babette,Straney,M,32697
10738,23233,Rosita,Oppitz,M,17/01/1988
11035,25/09/1963,Bangqing,Atrawala,M,33765
11561,25/02/1960,Akeno,McAffer,M,26/12/1989
10588,30/07/1956,Shigeo,Dulay,F,28/01/1987
11680,23/04/1958,Aral,Iwayama,M,13/05/1990
11093,21865,Licheng,Kitai,F,17/02/1986
11328,13/10/1958,Xiong,Ferriere,M,31632
10478,21035,Maik,Ushiama,M,33853
11528,26/04/1955,Zito,Dolinsky,M,15/06/1987
11166,27/05/1958,Weiyi,Antonisse,M,32972
11670,25/09/1964,Evgueni,Kroon,F,17/05/1985
11361,22839,Zhonghui,Birdsall,M,31844
10359,18/04/1960,Heekeun,Sambasivam,F,33486
10076,13/06/1952,Erez,Ritzmann,F,31297
11210,27/09/1957,Kamakshi,Decaestecker,M,27/02/1986
11453,18/11/1962,Fei,Lakshmanan,M,13/07/1990
11311,28/04/1958,Hyuckchul,Bahk,F,15/12/1994
10902,23625,Inderjeet,Perly,M,22/04/1990
10898,22565,Munenori,Markovitch,F,31689
10431,25/05/1961,Patricio,Bugrara,M,31999
10141,17/01/1960,Shahaf,Ishibashi,F,34125
11980,20155,Yechezkel,Pews,M,20/01/1992
11619,14/08/1958,Taiji,Ozeki,F,33612
11195,19458,Masanao,Lovengreen,M,13/06/1991
10805,21893,Kerhong,Bernick,F,26/05/1987
10422,19761,Greger,Rubsam,F,33066
10382,20429,Shirish,Dredge,M,32970
10326,13/02/1953,Masali,Czap,F,13/05/1985
11567,19882,Teiji,Mitzlaff,M,32204
10464,22745,Mang,Maginnis,F,32761
11768,23626,Krassimir,Erol,M,31/03/1988
10639,18/04/1953,Pramod,Erol,M,25/10/1992
10355,19279,Satyanarayana,Cochrane,M,15/11/1987
10780,20432,Goncalo,Staudhammer,M,32670
11424,23196,Lein,Sudkamp,M,32516
10473,13/10/1963,Przemyslawa,Oskamp,M,30/10/1987
11824,22037,Zhensheng,Karcich,X,34222
11516,21337,Hironoby,Sethi,M,26/07/1992
11800,21440,Aamer,Fraisse,M,33093
11554,28/05/1955,Subhash,Taubenfeld,M,1888-10-17
11500,22078,Ranan,Weedon,M,33424
11685,27/02/1958,Ulf,Erde,M,33886
10389,24/03/1953,Make,Peir,M,31/10/1995
10449,28/09/1959,Aleksandar,Sudkamp,M,28/03/1987
11270,22929,Gina,Falster,M,28/09/1988
11615,20212,Shem,Isaak,F,13/09/1988
10193,29/06/1960,Masaru,Cheshire,M,28/07/1991
11435,29/05/1962,Utpal,Lichtman,M,15/10/1986
11212,22562,Teruyuki,Peternell,M,16/10/1985
10538,18/08/1955,Przemyslawa,Falby,M,23/07/1987
11032,19/04/1953,Erez,Schaaf,M,33941
11601,17/11/1958,Erez,Ritzmann,M,33058
10066,13/11/1952,Kwee,Schusler,M,26/02/1986
10238,23418,Mototsugu,Gire,FF,19/11/1986
10897,27/05/1958,Arno,Kumaresan,F,31659
10097,27/02/1952,Remzi,Waschkowski,M,15/09/1990
11090,21830,Ebbe,Hasenauer,M,25/07/1986
10563,27/10/1956,Mohit,Spelt,M,29/09/1992
11323,24/05/1964,Hyuckchul,Pfau,X,13/02/1995
10709,22433,Jiafu,Mateescu,F,31445
10758,26/11/1962,Fumiyo,Boyle,F,32296
10044,21/09/1961,Mingsen,Casley,F,21/05/1994
11559,22499,Jaihie,Nollmann,F,17/12/1990
10869,22899,Guangming,Jonsson,F,15/03/1996
10910,1258-11-11,Arco,Jervis,M,13/07/1989
10627,22807,Shigeu,Itzfeldt,M,33430
10354,21/04/1961,Moto,Kusakari,M,26/03/1996
11835,13/09/1961,Arnould,Hofman,F,24/02/1990
11773,31/12/1961,Naftaly,Lorys,M,31/10/1987
10309,23539,Prodip,Schusler,F,20/06/1985
10110,21004,Xuejia,Ullian,F,22/08/1986
11115,27/06/1958,Sahrah,Demos,M,35865
11301,19/08/1953,Dan,Oxenboll,F,23/05/1989,
10099,25/05/1956,Valter,Sullins,F,18/10/1988
11204,15/12/1955,Diederik,Covnot,M,18/09/1985
10006,20/04/1953,Anneke,Preusig,F,32545
10019,23/01/1953,Lillian,Haddadi,M,30/04/1999
10251,25/04/1957,Alair,Rosenbaum,M,25/06/1992
10979,21863,Elrique,Raney,F,27/01/1986
10754,20676,Chenyi,Feinberg,X,32448
11959,14/02/1962,Duro,Pettis,M,33301
10856,13/03/1964,Sreenivas,Peck,F,31/12/1986
10209,20801,Yolla,Ellozy,F,23/11/1991
10115,25/12/1964,Chikara,Rissland,M,23/01/1986
11138,20800,Adel,Matteis,M,22/10/1986
10321,20435,Guenter,Ravishankar,M,24/09/1991
11901,22775,Baoqiu,Plumb,M,32792
11330,21/08/1961,Chriss,Adachi,M,28/06/1990
10270,30/01/1963,Bedir,Hartvigsen,F,26/04/1990
11820,26/11/1961,Danil,Badache,M,20/06/1993
11775,16/06/1963,Sajjad,Xiaoshan,F,31200
11657,21189,Gou,Bazzichi,F,19/03/1989
10072,15/05/1952,Hironoby,Sidou,F,21/07/1988
10197,23170,Kasidit,Krzyzanowski,F,22/11/1993
10232,20762,Marko,Auria,F,33700
10676,26/08/1953,Valeri,Danley,F,20/03/1986
10479,27/01/1959,Duro,Coney,F,28/02/1987
11455,13/10/1959,Jianhui,Wolniewicz,M,14/08/1994
10228,21/04/1953,Karoline,Cesareni,F,26/08/1991
11879,14/11/1957,Heping,Garigliano,M,32062
11802,18/01/1956,Katsuo,Benzmuller,F,32481
10646,24/11/1957,Uri,Chorvat,M,32332
11185,20001,Aloys,Baezner,M,26/01/1995
11376,19270,Valery,Suomi,M,14/03/1986
10818,20/12/1958,Huan,Monarch,M,22/10/1995
11010,20/03/1963,Jaques,Narwekar,F,18/12/1986
11676,19332,Valeri,Ferriere,F,16/03/1985
10617,26/01/1955,Hidekazu,Angel,F,29/03/1985
11132,19001,Kristin,Harnett,M,30/08/1994
10005,21/01/1955,Kyoichi,Maliniak,M,32851
11148,23/01/1953,Zhanqiu,Botman,F,31205
10621,22707,Hinrich,Siepmann,F,23/06/1991
11183,26/06/1960,Herbert,Serdy,M,28/12/1990
11134,15/05/1954,Sachar,Rajcani,F,26/05/1988
10127,24/02/1952,Subir,Baja,F,14/01/1989
11143,20243,Yongdong,Rosen,M,35313
10861,27/02/1962,Howell,Baek,M,32787
11814,16/09/1954,Manohar,Shinomoto,F,34187
11891,16/06/1960,Hyuncheol,Bail,M,20/03/1991
11753,23204,Fayez,Nishimukai,F,16/11/1985
10031,27/01/1959,Karsten,Joslin,M,33247
11198,23350,Leif,Gini,M,32326
10484,30/08/1961,Nirmal,Varley,F,31/10/1995
11492,22684,Menkae,Mikschl,X,15/03/1994
11252,21651,Rutger,Dulin,M,15/01/1986
11764,22/04/1953,Sanjay,Anick,F,25/04/1988
10785,23256,Keiichiro,Marzano,M,34649
11293,21529,Naftali,Birge,F,33824
11444,17/11/1963,Sangeeta,Leuchs,M,33604
11448,19/01/1960,Yolla,Biron,M,26/08/1995
10263,22495,Takahiro,Waterhouse,M,34456
11816,26/04/1964,Masako,Besselaar,M,33366
11846,24/04/1954,Fai,Perly,F,21/11/1993
11417,20/11/1954,Anneli,Cyne,M,15/05/1990
10766,23656,Nathalie,Standera,M,35193
11692,20492,Rance,Provine,X,20/04/1989
11605,26/05/1961,Arno,Genther,M,22/05/1987
11484,21766,Holgard,Siepmann,M,22/01/1995
10750,14/06/1953,Roddy,Demeyer,F,33336
11765,17/08/1955,Zorica,Junet,F,33335
11848,19/09/1958,Amabile,Haumacher,M,24/11/1993
10429,13/02/1952,Martien,Improta,F,31658
10224,17/05/1954,Leon,Trogemann,M,32387
11590,22625,Adel,Eppinger,M,26/06/1997
10469,22/12/1964,Munehiko,Ananiadou,M,31173
10171,21133,Herbert,Trachtenberg,M,22/07/1989
10340,20/08/1952,Djelloul,Laventhal,M,31903
10159,20151,Serif,Buescher,M,29/05/1991
10654,17/03/1960,Nahla,Castellani,F,28/05/1987
10744,17/02/1957,Yaghout,Syang,M,29/12/1985
10432,19521,Hisao,Tiemann,F,30/04/1985
10683,18/06/1952,Guiseppe,Stranks,F,34159
10527,15/09/1964,Tetsushi,Barvinok,X,25/01/1996
11304,21553,Rajmohan,Azadmanesh,F,33520
10632,22040,Yoshimitsu,Velardi,F,25/07/1985
10272,30/11/1954,Yishai,Cannane,M,23/05/1988
10437,20643,Narain,Reeker,F,35403
10796,30/06/1959,Khoa,Rousseau,M,33096
11346,25/04/1962,Jungsoon,Fiebach,M,27/10/1988
10809,22798,Shim,Feldhoffer,F,31870
11211,19310,Yurij,Rissland,M,17/09/1985
11315,21/04/1955,Neven,Meriste,M,17/07/1999
10555,25/09/1962,Vitaly,Picci,M,32670
11839,24/10/1962,Navid,Falck,M,32489
10125,13/09/1957,Syozo,Hiltgen,X,26/10/1990
10177,19947,Pragnesh,Iisaka,M,34122
11503,19367,Nathan,Picht,F,25/01/1993
11157,23744,Mario,Cochrane,M,30/03/1985
10037,22/07/1963,Pradeep,Makrucki,M,33005
10461,26/10/1956,Gal,Karcich,M,31844
10849,19482,Makato,Mayerwieser,M,25/06/1995
1097C,24/08/1962,Gen,Tiemann,F,16/09/1994
10105,22768,Hironoby,Piveteau,M,23/03/1999
10023,29/09/1953,Bojan,Monte_Mayor,F,17/12/1989
11070,30/06/1952,Adib,Raney,M,24/07/1985
10770,18/06/1956,Bedir,Perry,F,25/12/1987
11095,31/12/1961,Nathan,Flowers,M,28/05/1994
11923,17/07/1957,Breannda,Gustavson,F,34431
11667,15/05/1955,Kristian,Marchegay,F,33094
10240,18997,Remko,Maccarone,M,35956
10401,25/04/1962,Eckart,Barriga,M,33362
10132,15/12/1956,Ayakannu,Skrikant,M,30/10/1994
10261,25/12/1959,Mang,Erie,M,20/10/1993
10868,21859,Houman,Unno,F,20/03/1990
10582,22133,Shmuel,Juneja,M,22/06/1986
10390,22100,Wanqing,Bratten,M,17/05/1989
10300,22257,Tadahiko,Ulupinar,F,17/05/1991
10810,23/10/1957,Lijie,Lunn,F,34524
10210,24/01/1958,Yuping,Alpin,X,34612
11907,21224,Takahito,Cromarty,M,27/02/1992
11982,21/01/1957,Marsha,Hasenauer,M,17/12/1985
11384,17/12/1962,Jaana,Veccia,F,34399
10915,22588,Valery,Skafidas,M,31940
11553,14/01/1960,Toshimitsu,Aloia,M,21/01/1991
10421,22/03/1959,Divine,Marzano,M,32851
10886,30/09/1964,Sushant,Begiun,M,26/03/1995
11374,25/01/1960,Remzi,Matzat,F,34315
11693,15/02/1952,Hideo,Coorg,M,13/03/1989
10331,22623,Arto,Binkley,M,31202
10470,20793,Peternela,Iwayama,M,32148
11097,18/12/1957,Jovan,Rissanen,F,28/01/1989
11944,15/05/1952,Along,Aumann,M,14/06/1991
11061,20039,Pintsang,Erni,M,19/02/1993
11158,23/02/1952,Masaki,Hagimont,M,20/04/1996
11714,22380,Menkae,Bultermann,M,32639
11507,27/01/1956,Kristian,Cangellaris,M,19/05/1994
10246,23/06/1962,Basem,Teitelbaum,M,32118
10003,21621,Parto,Bamford,M,28/08/1986
10744,17/02/1957,Yaghout,Syang,M,29/12/1985
10025,31/10/1958,Prasadram,Heyers,M,17/08/1987
10718,19/12/1955,Adib,Rullman,M,21/07/1988
10932,19/11/1955,Avishai,Picci,F,34586
11442,20459,Leucio,Rindone,F,22/06/1987
11023,23590,Yifei,Driscoll,M,33213
11371,17/05/1956,Tadahiko,Masamoto,M,25/12/1988
10542,20210,Yannis,Couchot,F,28/03/1989
10663,23986,Teunis,Noriega,M,23/01/1993
10119,21927,Domenick,Peltason,X,14/03/1986
10548,19334,Ramalingam,Gunderson,M,31507
10168,23690,Dharmaraja,Stassinopoulos,M,31575
10552,25/03/1953,Kazuhito,Shiratori,M,18/08/1998
10909,20039,Georgi,Atchley,M,21/04/1985
10269,21741,Taizo,Oxman,F,24/07/1988
10901,21890,Chrisa,Narahara,M,30/10/1992
10490,28/09/1961,Huiqun,Vuskovic,F,33795
10803,15/05/1952,Katsuyuki,Velasco,F,20/04/1988
11156,13/04/1954,Tomoyuki,Armand,M,34889
11658,13/04/1961,Hongzue,Streng,M,33664
11655,28/10/1963,Gift,Broomell,M,31170
11890,23/10/1959,Remmert,Kirkerud,M,33118
11827,20638,Gretta,Rando,M,33490
10752,18/07/1964,Byong,Conde,M,28/05/1993
10175,22221,Aleksandar,Ananiadou,F,32448
10310,29/08/1964,Aksel,Alencar,M,24/10/1990
10657,21431,Juichirou,Kitsuregawa,M,1989-12-45
10055,20612,Georgy,Dredge,M,27/04/1992
11145,14/01/1954,Jinxi,Baak,F,33026
10152,19736,Jaques,Munro,F,27/01/1986
10828,22990,Godehard,Gammage,M,14/02/1986
10328,28/06/1955,Serenella,Kawashima,M,16/01/1994
11408,13/01/1961,Shahab,Serot,F,28/05/1995
10492,20883,Lobel,Kumaresan,M,24/04/1988
11893,21708,Vitali,Zobel,M,35014
11450,23715,Wanqing,Glinert,M,31873
10285,21/09/1956,Zhonghui,Preusig,F,27/02/1995
10919,22380,Reinhard,Lindenbaum,M,19/04/1987
11258,19703,Aris,Maccarone,F,28/03/1991
10792,22745,Chinya,Birdsall,M,31328
11101,31/10/1961,Manibrata,Horswill,M,26/06/1992
10772,21/01/1956,Munehiro,Dayana,M,29/06/1987
11857,20160,Divier,Farrag,F,27/08/1986
11661,23133,Candida,Moffat,M,24/08/1995
11391,26/03/1963,Jouko,Antonakopoulos,M,14/10/1994
11441,16/11/1954,Marlo,Aingworth,M,27/03/1987
11380,23/04/1952,Kenroku,Pelc,M,32205
11495,23408,Shin,Barriga,M,13/09/1989
10821,14/04/1959,Irena,Schurmann,M,32114
10282,27/11/1953,Hercules,Benzmuller,M,31508
10195,13/11/1963,Annemarie,Redmiles,M,15/02/1985
10721,23718,Bernd,Redmiles,F,17/03/1995
11425,20/11/1955,Renee,Crelier,M,27/08/1990
11065,21160,Filipe,Rathonyi,M,14/11/1985
10613,22017,Inderjeet,Jansen,M,32882
11249,19734,Randi,Cyre,M,29/08/1985
10832,29/08/1964,Hidde,Bergere,F,31726
10551,23202,Jeong,Rijsenbrij,M,32302
10686,25/05/1963,Avishai,Azadmanesh,F,17/05/1987
10145,30/03/1956,Akemi,Esposito,F,31785
10292,27/01/1963,Yucel,Ghelli,F,32634
11298,20675,Jiong,Alvarado,M,13/12/1991
11757,22/05/1964,Jackson,Meriste,F,31962
11527,19147,Alagu,Boyle,M,32209
10767,28/02/1954,Monique,Doering,F,17/06/1987
11158,23/02/1952,Masaki,Hagimont,M,20/04/1996
10329,28/04/1958,Remko,Shigei,F,20/01/1986
10532,31/08/1959,Mary,Wossner,F,18/05/1986
11473,27/06/1957,Jiakeng,Eugenio,M,19/11/1986
11766,23660,Nimmagadda,Berztiss,F,27/10/1987
11234,17/06/1961,Tooru,Vingron,M,21/08/1990
10341,22/11/1960,Wilmer,Greenaway,F,29/04/1987
10978,24/09/1962,Huiqun,Bellone,M,18/05/1985
11431,19852,Youngkon,Picht,X,16/09/1985
10852,24/11/1959,Hercules,Munck,F,21/03/1996
11051,19155,Przemyslawa,Erol,F,31298
11763,19/08/1953,Yuriy,Liesche,F,35288
11862,25/01/1954,Alejandra,Deville,M,20/01/1993
11900,22436,Tse,Ermel,M,26/05/1990
11934,21347,Diederik,Deville,M,34039
10053,13/09/1954,Sanjiv,Zschoche,F,31504
11007,16/03/1962,Olivera,Maccarone,M,33546
10602,27/11/1959,Douadi,Wossner,M,32480
11906,26/04/1955,Hideo,Boguraev,F,30/03/1987
10399,13/06/1957,Guenter,Marchegay,F,31233
10642,19/12/1955,Hirochika,Narlikar,M,31571
11367,22839,Christophe,Slobodova,X,21/11/1989
10601,23/10/1959,Barton,Usdin,M,29/08/1994
11203,24/06/1952,Sakthirel,Yetto,M,32295
11025,21/03/1960,Heekeun,Delgrange,M,32670
10477,19187,Guoxiang,Trogemann,F,32601
11509,18/06/1954,Aleksander,Feldhoffer,M,32122
11491,13/12/1960,Maha,Matteis,M,32366
10725,22/10/1958,Garnet,Isard,M,33094
11852,17/07/1963,Zhongwei,Yurek,M,32813
11955,17/10/1964,Domenico,Eastman,M,31786
10155,21743,Adas,Nastansky,M,32994
10280,29/10/1964,Stabislas,Delgrange,M,18/03/1988
11472,18/04/1961,Constantino,Ghandeharizadeh,M,30/04/1990
11725,20548,Shahaf,Zeilberger,F,15/09/1988
11104,22437,Hein,Swan,M,20/09/1993
11164,18/01/1961,Alain,Limongiello,M,29/06/1987
11064,19275,Shawna,Vieri,X,28/02/1990
10226,28/12/1964,Xinglin,Plessier,M,27/10/1989
10788,28/06/1963,Frazer,Ullian,M,13/12/1993
10320,22/06/1956,Uinam,Stasinski,F,32213
11851,28/12/1961,Suvo,Copas,M,33333
11902,19/04/1964,Subhash,Garnham,F,21/06/1987
10274,23/08/1957,Dmitri,Pearson,F,21/04/1991
11459,14/10/1953,Duke,Suomi,M,31476
11963,19/11/1961,Kensyu,Gopalakrishnan,M,17/09/1989
11119,20339,Ramzi,Luga,F,21/06/1994
11720,21101,Abdulla,Heusch,F,24/08/1990
10569,22717,Sreenivas,Bashian,M,13/03/1987
11067,21920,Vatsa,Rousseau,F,32055
11809,17/09/1957,Anneli,Bennis,M,31384
10885,19515,Rayond,Cronau,M,19/08/1991
10B04,20/02/1964,Terresa,Benantar,M,18/04/1996
11679,23/12/1960,Bedrich,Denna,M,33270
11727,22627,Baziley,Felcyn,M,33788
10696,23/03/1952,Unal,Fendler,M,33490
11867,22138,Basim,Bhattacharjee,M,31089
11141,20/08/1957,Vasiliy,Kermarrec,F,28/12/1989
11235,13/11/1964,Larisa,Schueller,F,31/05/1988
11336,25/04/1963,Kazuhisa,Gewali,M,35921
11555,20217,Kotesh,Perfilyeva,M,14/10/1986
11829,19001,Chaosheng,Pettis,X,17/02/1999
11197,20398,Tadahiro,Fordan,M,13/04/1986
11053,30/03/1957,Sampalli,Brobst,M,33759
11750,16/08/1956,Mong,Dalphin,X,34158
10332,22412,Masanao,Bain,F,32361
11613,20608,Lijia,Marchesini,M,19/12/1986
11594,30/01/1962,Pradeep,Butner,M,28/05/1991
10947,29/09/1954,Gor,Usery,F,16/11/1995
10305,30/06/1952,Hirochika,Piancastelli,M,31/10/1988
